timestamp,datetime,timestamp_desc,message,report,attribution,source,md5,ip,domain
1537868881000,2018-09-25T11:48:01+00:00,VT_Domain_to_ip,Domain 14-tracking.com was resolving to 191.101.31.25,https://www.amnesty.org/en/latest/research/2021/07/forensic-methodology-report-how-to-catch-nso-groups-pegasus/,NSO,https://www.virustotal.com/gui/domain/14-tracking.com/details,,191.101.31.25,14-tracking.com
1542368922000,2018-11-16T12:48:42+00:00,VT_Domain_to_ip,Domain 1minto-start.com was resolving to 185.94.190.203,https://www.amnesty.org/en/latest/research/2021/07/forensic-methodology-report-how-to-catch-nso-groups-pegasus/,NSO,https://www.virustotal.com/gui/domain/1minto-start.com/details,,185.94.190.203,1minto-start.com
1476482400000,2016-10-15T00:00:00+00:00,VT_Domain_to_ip,Domain 24-7clinic.com was resolving to 184.168.221.37,https://www.amnesty.org/en/latest/research/2021/07/forensic-methodology-report-how-to-catch-nso-groups-pegasus/,NSO,https://www.virustotal.com/gui/domain/24-7clinic.com/details,,184.168.221.37,24-7clinic.com
1597969461000,2020-08-21T02:24:21+00:00,VT_Domain_to_ip,Domain 24-7clinic.com was resolving to 198.71.232.3,https://www.amnesty.org/en/latest/research/2021/07/forensic-methodology-report-how-to-catch-nso-groups-pegasus/,NSO,https://www.virustotal.com/gui/domain/24-7clinic.com/details,,198.71.232.3,24-7clinic.com
1542368946000,2018-11-16T12:49:06+00:00,VT_Domain_to_ip,Domain 24-7clinic.com was resolving to 46.183.219.79,https://www.amnesty.org/en/latest/research/2021/07/forensic-methodology-report-how-to-catch-nso-groups-pegasus/,NSO,https://www.virustotal.com/gui/domain/24-7clinic.com/details,,46.183.219.79,24-7clinic.com
1570088846000,2019-10-03T09:47:26+00:00,VT_Domain_to_ip,Domain 301-redirecting.com was resolving to 162.255.119.244,https://www.amnesty.org/en/latest/research/2021/07/forensic-methodology-report-how-to-catch-nso-groups-pegasus/,NSO,https://www.virustotal.com/gui/domain/301-redirecting.com/details,,162.255.119.244,301-redirecting.com
1602329683000,2020-10-10T13:34:43+00:00,VT_Domain_to_ip,Domain 301-redirecting.com was resolving to 198.54.117.197,https://www.amnesty.org/en/latest/research/2021/07/forensic-methodology-report-how-to-catch-nso-groups-pegasus/,NSO,https://www.virustotal.com/gui/domain/301-redirecting.com/details,,198.54.117.197,301-redirecting.com
1602329703000,2020-10-10T13:35:03+00:00,VT_Domain_to_ip,Domain 301-redirecting.com was resolving to 198.54.117.198,https://www.amnesty.org/en/latest/research/2021/07/forensic-methodology-report-how-to-catch-nso-groups-pegasus/,NSO,https://www.virustotal.com/gui/domain/301-redirecting.com/details,,198.54.117.198,301-redirecting.com
1602329726000,2020-10-10T13:35:26+00:00,VT_Domain_to_ip,Domain 301-redirecting.com was resolving to 198.54.117.199,https://www.amnesty.org/en/latest/research/2021/07/forensic-methodology-report-how-to-catch-nso-groups-pegasus/,NSO,https://www.virustotal.com/gui/domain/301-redirecting.com/details,,198.54.117.199,301-redirecting.com
1602327081000,2020-10-10T12:51:21+00:00,VT_Domain_to_ip,Domain 301-redirecting.com was resolving to 198.54.117.200,https://www.amnesty.org/en/latest/research/2021/07/forensic-methodology-report-how-to-catch-nso-groups-pegasus/,NSO,https://www.virustotal.com/gui/domain/301-redirecting.com/details,,198.54.117.200,301-redirecting.com
1543117802000,2018-11-25T04:50:02+00:00,VT_Domain_to_ip,Domain 301-redirecting.com was resolving to 35.180.120.32,https://www.amnesty.org/en/latest/research/2021/07/forensic-methodology-report-how-to-catch-nso-groups-pegasus/,NSO,https://www.virustotal.com/gui/domain/301-redirecting.com/details,,35.180.120.32,301-redirecting.com
1542369007000,2018-11-16T12:50:07+00:00,VT_Domain_to_ip,Domain 3driving.com was resolving to 185.106.120.130,https://www.amnesty.org/en/latest/research/2021/07/forensic-methodology-report-how-to-catch-nso-groups-pegasus/,NSO,https://www.virustotal.com/gui/domain/3driving.com/details,,185.106.120.130,3driving.com
1552671024000,2019-03-15T18:30:24+00:00,VT_Domain_to_ip,Domain 3driving.com was resolving to 91.195.240.94,https://www.amnesty.org/en/latest/research/2021/07/forensic-methodology-report-how-to-catch-nso-groups-pegasus/,NSO,https://www.virustotal.com/gui/domain/3driving.com/details,,91.195.240.94,3driving.com
1539702190000,2018-10-16T17:03:10+00:00,VT_Domain_to_ip,Domain 456h612i458g.com was resolving to 209.99.40.222,https://www.amnesty.org/en/latest/research/2021/07/forensic-methodology-report-how-to-catch-nso-groups-pegasus/,NSO,https://www.virustotal.com/gui/domain/456h612i458g.com/details,,209.99.40.222,456h612i458g.com
1539702225000,2018-10-16T17:03:45+00:00,VT_Domain_to_ip,Domain 456h612i458g.com was resolving to 209.99.40.223,https://www.amnesty.org/en/latest/research/2021/07/forensic-methodology-report-how-to-catch-nso-groups-pegasus/,NSO,https://www.virustotal.com/gui/domain/456h612i458g.com/details,,209.99.40.223,456h612i458g.com
1536534602000,2018-09-10T01:10:02+00:00,VT_Domain_to_ip,Domain 456h612i458g.com was resolving to 81.22.255.180,https://www.amnesty.org/en/latest/research/2021/07/forensic-methodology-report-how-to-catch-nso-groups-pegasus/,NSO,https://www.virustotal.com/gui/domain/456h612i458g.com/details,,81.22.255.180,456h612i458g.com
1536422379000,2018-09-08T17:59:39+00:00,VT_Domain_to_ip,Domain 7style.org was resolving to 109.200.24.106,https://www.amnesty.org/en/latest/research/2021/07/forensic-methodology-report-how-to-catch-nso-groups-pegasus/,NSO,https://www.virustotal.com/gui/domain/7style.org/details,,109.200.24.106,7style.org
1542973474000,2018-11-23T12:44:34+00:00,VT_Domain_to_ip,Domain 7style.org was resolving to 72.52.178.23,https://www.amnesty.org/en/latest/research/2021/07/forensic-methodology-report-how-to-catch-nso-groups-pegasus/,NSO,https://www.virustotal.com/gui/domain/7style.org/details,,72.52.178.23,7style.org
1575157315000,2019-12-01T00:41:55+00:00,VT_Domain_to_ip,Domain 800health.net was resolving to 185.189.112.199,https://www.amnesty.org/en/latest/research/2021/07/forensic-methodology-report-how-to-catch-nso-groups-pegasus/,NSO,https://www.virustotal.com/gui/domain/800health.net/details,,185.189.112.199,800health.net
1542378373000,2018-11-16T15:26:13+00:00,VT_Domain_to_ip,Domain 911hig11carcay959454.com was resolving to 209.99.40.222,https://www.amnesty.org/en/latest/research/2021/07/forensic-methodology-report-how-to-catch-nso-groups-pegasus/,NSO,https://www.virustotal.com/gui/domain/911hig11carcay959454.com/details,,209.99.40.222,911hig11carcay959454.com
1472680800000,2016-09-01T00:00:00+00:00,VT_Domain_to_ip,Domain aalaan.tv was resolving to 52.42.91.180,https://www.amnesty.org/en/latest/research/2021/07/forensic-methodology-report-how-to-catch-nso-groups-pegasus/,NSO,https://www.virustotal.com/gui/domain/aalaan.tv/details,,52.42.91.180,aalaan.tv
1472076000000,2016-08-25T00:00:00+00:00,VT_Domain_to_ip,Domain aalaan.tv was resolving to 52.8.52.166,https://www.amnesty.org/en/latest/research/2021/07/forensic-methodology-report-how-to-catch-nso-groups-pegasus/,NSO,https://www.virustotal.com/gui/domain/aalaan.tv/details,,52.8.52.166,aalaan.tv
1610631745000,2021-01-14T14:42:25+00:00,VT_Domain_to_ip,Domain accountant-audio.com was resolving to 72.52.179.174,https://www.amnesty.org/en/latest/research/2021/07/forensic-methodology-report-how-to-catch-nso-groups-pegasus/,NSO,https://www.virustotal.com/gui/domain/accountant-audio.com/details,,72.52.179.174,accountant-audio.com
1547168462000,2019-01-11T02:01:02+00:00,VT_Domain_to_ip,Domain accountant-audio.com was resolving to 74.117.221.21,https://www.amnesty.org/en/latest/research/2021/07/forensic-methodology-report-how-to-catch-nso-groups-pegasus/,NSO,https://www.virustotal.com/gui/domain/accountant-audio.com/details,,74.117.221.21,accountant-audio.com
1547168462000,2019-01-11T02:01:02+00:00,VT_Domain_to_ip,Domain accountant-audio.com was resolving to 74.117.221.22,https://www.amnesty.org/en/latest/research/2021/07/forensic-methodology-report-how-to-catch-nso-groups-pegasus/,NSO,https://www.virustotal.com/gui/domain/accountant-audio.com/details,,74.117.221.22,accountant-audio.com
1575002735000,2019-11-29T05:45:35+00:00,VT_Domain_to_ip,Domain accountnotify.com was resolving to 185.130.184.35,https://www.amnesty.org/en/latest/research/2021/07/forensic-methodology-report-how-to-catch-nso-groups-pegasus/,NSO,https://www.virustotal.com/gui/domain/accountnotify.com/details,,185.130.184.35,accountnotify.com
1594879561000,2020-07-16T08:06:01+00:00,VT_Domain_to_ip,Domain accountnotify.com was resolving to 204.11.56.48,https://www.amnesty.org/en/latest/research/2021/07/forensic-methodology-report-how-to-catch-nso-groups-pegasus/,NSO,https://www.virustotal.com/gui/domain/accountnotify.com/details,,204.11.56.48,accountnotify.com
1626747703000,2021-07-20T04:21:43+00:00,VT_Domain_to_ip,Domain accountnotify.com was resolving to 208.91.197.46,https://www.amnesty.org/en/latest/research/2021/07/forensic-methodology-report-how-to-catch-nso-groups-pegasus/,NSO,https://www.virustotal.com/gui/domain/accountnotify.com/details,,208.91.197.46,accountnotify.com
1485298800000,2017-01-25T00:00:00+00:00,VT_Domain_to_ip,Domain accountnotify.com was resolving to 50.63.202.57,https://www.amnesty.org/en/latest/research/2021/07/forensic-methodology-report-how-to-catch-nso-groups-pegasus/,NSO,https://www.virustotal.com/gui/domain/accountnotify.com/details,,50.63.202.57,accountnotify.com
1589305734000,2020-05-12T19:48:54+00:00,VT_Domain_to_ip,Domain accountnotify.com was resolving to 91.195.240.94,https://www.amnesty.org/en/latest/research/2021/07/forensic-methodology-report-how-to-catch-nso-groups-pegasus/,NSO,https://www.virustotal.com/gui/domain/accountnotify.com/details,,91.195.240.94,accountnotify.com
1574994805000,2019-11-29T03:33:25+00:00,VT_Domain_to_ip,Domain accountsections.com was resolving to 74.117.219.198,https://www.amnesty.org/en/latest/research/2021/07/forensic-methodology-report-how-to-catch-nso-groups-pegasus/,NSO,https://www.virustotal.com/gui/domain/accountsections.com/details,,74.117.219.198,accountsections.com
1574994805000,2019-11-29T03:33:25+00:00,VT_Domain_to_ip,Domain accountsections.com was resolving to 74.117.219.199,https://www.amnesty.org/en/latest/research/2021/07/forensic-methodology-report-how-to-catch-nso-groups-pegasus/,NSO,https://www.virustotal.com/gui/domain/accountsections.com/details,,74.117.219.199,accountsections.com
1569799516000,2019-09-30T01:25:16+00:00,VT_Domain_to_ip,Domain accountsections.com was resolving to 74.117.221.11,https://www.amnesty.org/en/latest/research/2021/07/forensic-methodology-report-how-to-catch-nso-groups-pegasus/,NSO,https://www.virustotal.com/gui/domain/accountsections.com/details,,74.117.221.11,accountsections.com
1572373938000,2019-10-29T19:32:18+00:00,VT_Domain_to_ip,Domain accountsections.com was resolving to 74.117.221.144,https://www.amnesty.org/en/latest/research/2021/07/forensic-methodology-report-how-to-catch-nso-groups-pegasus/,NSO,https://www.virustotal.com/gui/domain/accountsections.com/details,,74.117.221.144,accountsections.com
1549800914000,2019-02-10T13:15:14+00:00,VT_Domain_to_ip,Domain accountsections.com was resolving to 74.117.221.21,https://www.amnesty.org/en/latest/research/2021/07/forensic-methodology-report-how-to-catch-nso-groups-pegasus/,NSO,https://www.virustotal.com/gui/domain/accountsections.com/details,,74.117.221.21,accountsections.com
1569799516000,2019-09-30T01:25:16+00:00,VT_Domain_to_ip,Domain accountsections.com was resolving to 74.117.221.22,https://www.amnesty.org/en/latest/research/2021/07/forensic-methodology-report-how-to-catch-nso-groups-pegasus/,NSO,https://www.virustotal.com/gui/domain/accountsections.com/details,,74.117.221.22,accountsections.com
1472076000000,2016-08-25T00:00:00+00:00,VT_Domain_to_ip,Domain accounts.mx was resolving to 104.239.162.22,https://www.amnesty.org/en/latest/research/2021/07/forensic-methodology-report-how-to-catch-nso-groups-pegasus/,NSO,https://www.virustotal.com/gui/domain/accounts.mx/details,,104.239.162.22,accounts.mx
1548363925000,2019-01-24T22:05:25+00:00,VT_Domain_to_ip,Domain accounts.mx was resolving to 185.53.179.6,https://www.amnesty.org/en/latest/research/2021/07/forensic-methodology-report-how-to-catch-nso-groups-pegasus/,NSO,https://www.virustotal.com/gui/domain/accounts.mx/details,,185.53.179.6,accounts.mx
1525547643000,2018-05-05T21:14:03+00:00,VT_Domain_to_ip,Domain accounts.mx was resolving to 185.53.179.7,https://www.amnesty.org/en/latest/research/2021/07/forensic-methodology-report-how-to-catch-nso-groups-pegasus/,NSO,https://www.virustotal.com/gui/domain/accounts.mx/details,,185.53.179.7,accounts.mx
1576203821000,2019-12-13T03:23:41+00:00,VT_Domain_to_ip,Domain accounts.mx was resolving to 52.58.78.16,https://www.amnesty.org/en/latest/research/2021/07/forensic-methodology-report-how-to-catch-nso-groups-pegasus/,NSO,https://www.virustotal.com/gui/domain/accounts.mx/details,,52.58.78.16,accounts.mx
1542369094000,2018-11-16T12:51:34+00:00,VT_Domain_to_ip,Domain activate-discount.com was resolving to 200.7.97.228,https://www.amnesty.org/en/latest/research/2021/07/forensic-methodology-report-how-to-catch-nso-groups-pegasus/,NSO,https://www.virustotal.com/gui/domain/activate-discount.com/details,,200.7.97.228,activate-discount.com
1486162800000,2017-02-04T00:00:00+00:00,VT_Domain_to_ip,Domain activate-discount.com was resolving to 52.54.37.95,https://www.amnesty.org/en/latest/research/2021/07/forensic-methodology-report-how-to-catch-nso-groups-pegasus/,NSO,https://www.virustotal.com/gui/domain/activate-discount.com/details,,52.54.37.95,activate-discount.com
1620540548000,2021-05-09T08:09:08+00:00,VT_Domain_to_ip,Domain active-folders.com was resolving to 134.122.170.149,https://www.amnesty.org/en/latest/research/2021/07/forensic-methodology-report-how-to-catch-nso-groups-pegasus/,NSO,https://www.virustotal.com/gui/domain/active-folders.com/details,,134.122.170.149,active-folders.com
1622042108000,2021-05-26T17:15:08+00:00,VT_Domain_to_ip,Domain active-folders.com was resolving to 45.250.199.78,https://www.amnesty.org/en/latest/research/2021/07/forensic-methodology-report-how-to-catch-nso-groups-pegasus/,NSO,https://www.virustotal.com/gui/domain/active-folders.com/details,,45.250.199.78,active-folders.com
1613997750000,2021-02-22T13:42:30+00:00,VT_Domain_to_ip,Domain active-folders.com was resolving to 75.2.37.224,https://www.amnesty.org/en/latest/research/2021/07/forensic-methodology-report-how-to-catch-nso-groups-pegasus/,NSO,https://www.virustotal.com/gui/domain/active-folders.com/details,,75.2.37.224,active-folders.com
1542369115000,2018-11-16T12:51:55+00:00,VT_Domain_to_ip,Domain actorsshop.net was resolving to 31.184.198.149,https://www.amnesty.org/en/latest/research/2021/07/forensic-methodology-report-how-to-catch-nso-groups-pegasus/,NSO,https://www.virustotal.com/gui/domain/actorsshop.net/details,,31.184.198.149,actorsshop.net
1489014000000,2017-03-09T00:00:00+00:00,VT_Domain_to_ip,Domain actorsshop.net was resolving to 52.54.37.95,https://www.amnesty.org/en/latest/research/2021/07/forensic-methodology-report-how-to-catch-nso-groups-pegasus/,NSO,https://www.virustotal.com/gui/domain/actorsshop.net/details,,52.54.37.95,actorsshop.net
1542369150000,2018-11-16T12:52:30+00:00,VT_Domain_to_ip,Domain actu24.online was resolving to 185.156.175.219,https://www.amnesty.org/en/latest/research/2021/07/forensic-methodology-report-how-to-catch-nso-groups-pegasus/,NSO,https://www.virustotal.com/gui/domain/actu24.online/details,,185.156.175.219,actu24.online
1605078361000,2020-11-11T08:06:01+00:00,VT_Domain_to_ip,Domain actu24.online was resolving to 81.88.57.68,https://www.amnesty.org/en/latest/research/2021/07/forensic-methodology-report-how-to-catch-nso-groups-pegasus/,NSO,https://www.virustotal.com/gui/domain/actu24.online/details,,81.88.57.68,actu24.online
1449702000000,2015-12-10T00:00:00+00:00,VT_Domain_to_ip,Domain add-client.com was resolving to 139.162.148.172,https://www.amnesty.org/en/latest/research/2021/07/forensic-methodology-report-how-to-catch-nso-groups-pegasus/,NSO,https://www.virustotal.com/gui/domain/add-client.com/details,,139.162.148.172,add-client.com
1572459707000,2019-10-30T19:21:47+00:00,VT_Domain_to_ip,Domain additional-costs.com was resolving to 209.99.40.222,https://www.amnesty.org/en/latest/research/2021/07/forensic-methodology-report-how-to-catch-nso-groups-pegasus/,NSO,https://www.virustotal.com/gui/domain/additional-costs.com/details,,209.99.40.222,additional-costs.com
1574964529000,2019-11-28T19:08:49+00:00,VT_Domain_to_ip,Domain additional-costs.com was resolving to 209.99.40.223,https://www.amnesty.org/en/latest/research/2021/07/forensic-methodology-report-how-to-catch-nso-groups-pegasus/,NSO,https://www.virustotal.com/gui/domain/additional-costs.com/details,,209.99.40.223,additional-costs.com
1568326126000,2019-09-13T00:08:46+00:00,VT_Domain_to_ip,Domain addmyid.net was resolving to 104.25.43.163,https://www.amnesty.org/en/latest/research/2021/07/forensic-methodology-report-how-to-catch-nso-groups-pegasus/,NSO,https://www.virustotal.com/gui/domain/addmyid.net/details,,104.25.43.163,addmyid.net
1539223810000,2018-10-11T04:10:10+00:00,VT_Domain_to_ip,Domain addmyid.net was resolving to 46.22.223.209,https://www.amnesty.org/en/latest/research/2021/07/forensic-methodology-report-how-to-catch-nso-groups-pegasus/,NSO,https://www.virustotal.com/gui/domain/addmyid.net/details,,46.22.223.209,addmyid.net
1575140049000,2019-11-30T19:54:09+00:00,VT_Domain_to_ip,Domain addmyid.net was resolving to 99.81.40.78,https://www.amnesty.org/en/latest/research/2021/07/forensic-methodology-report-how-to-catch-nso-groups-pegasus/,NSO,https://www.virustotal.com/gui/domain/addmyid.net/details,,99.81.40.78,addmyid.net
1576588972000,2019-12-17T14:22:52+00:00,VT_Domain_to_ip,Domain addresstimeframe.com was resolving to 185.53.177.20,https://www.amnesty.org/en/latest/research/2021/07/forensic-methodology-report-how-to-catch-nso-groups-pegasus/,NSO,https://www.virustotal.com/gui/domain/addresstimeframe.com/details,,185.53.177.20,addresstimeframe.com
1610103238000,2021-01-08T11:53:58+00:00,VT_Domain_to_ip,Domain addresstimeframe.com was resolving to 80.92.65.214,https://www.amnesty.org/en/latest/research/2021/07/forensic-methodology-report-how-to-catch-nso-groups-pegasus/,NSO,https://www.virustotal.com/gui/domain/addresstimeframe.com/details,,80.92.65.214,addresstimeframe.com
1622271931000,2021-05-29T09:05:31+00:00,VT_Domain_to_ip,Domain adeal4u.co was resolving to 173.255.194.134,https://www.amnesty.org/en/latest/research/2021/07/forensic-methodology-report-how-to-catch-nso-groups-pegasus/,NSO,https://www.virustotal.com/gui/domain/adeal4u.co/details,,173.255.194.134,adeal4u.co
1595945663000,2020-07-28T16:14:23+00:00,VT_Domain_to_ip,Domain adeal4u.co was resolving to 198.58.118.167,https://www.amnesty.org/en/latest/research/2021/07/forensic-methodology-report-how-to-catch-nso-groups-pegasus/,NSO,https://www.virustotal.com/gui/domain/adeal4u.co/details,,198.58.118.167,adeal4u.co
1542369222000,2018-11-16T12:53:42+00:00,VT_Domain_to_ip,Domain adeal4u.co was resolving to 217.112.131.120,https://www.amnesty.org/en/latest/research/2021/07/forensic-methodology-report-how-to-catch-nso-groups-pegasus/,NSO,https://www.virustotal.com/gui/domain/adeal4u.co/details,,217.112.131.120,adeal4u.co
1622271931000,2021-05-29T09:05:31+00:00,VT_Domain_to_ip,Domain adeal4u.co was resolving to 45.33.18.44,https://www.amnesty.org/en/latest/research/2021/07/forensic-methodology-report-how-to-catch-nso-groups-pegasus/,NSO,https://www.virustotal.com/gui/domain/adeal4u.co/details,,45.33.18.44,adeal4u.co
1595945662000,2020-07-28T16:14:22+00:00,VT_Domain_to_ip,Domain adeal4u.co was resolving to 45.33.2.79,https://www.amnesty.org/en/latest/research/2021/07/forensic-methodology-report-how-to-catch-nso-groups-pegasus/,NSO,https://www.virustotal.com/gui/domain/adeal4u.co/details,,45.33.2.79,adeal4u.co
1622271931000,2021-05-29T09:05:31+00:00,VT_Domain_to_ip,Domain adeal4u.co was resolving to 45.33.20.235,https://www.amnesty.org/en/latest/research/2021/07/forensic-methodology-report-how-to-catch-nso-groups-pegasus/,NSO,https://www.virustotal.com/gui/domain/adeal4u.co/details,,45.33.20.235,adeal4u.co
1595945663000,2020-07-28T16:14:23+00:00,VT_Domain_to_ip,Domain adeal4u.co was resolving to 45.33.23.183,https://www.amnesty.org/en/latest/research/2021/07/forensic-methodology-report-how-to-catch-nso-groups-pegasus/,NSO,https://www.virustotal.com/gui/domain/adeal4u.co/details,,45.33.23.183,adeal4u.co
1622271931000,2021-05-29T09:05:31+00:00,VT_Domain_to_ip,Domain adeal4u.co was resolving to 45.33.30.197,https://www.amnesty.org/en/latest/research/2021/07/forensic-methodology-report-how-to-catch-nso-groups-pegasus/,NSO,https://www.virustotal.com/gui/domain/adeal4u.co/details,,45.33.30.197,adeal4u.co
1595945662000,2020-07-28T16:14:22+00:00,VT_Domain_to_ip,Domain adeal4u.co was resolving to 45.56.79.23,https://www.amnesty.org/en/latest/research/2021/07/forensic-methodology-report-how-to-catch-nso-groups-pegasus/,NSO,https://www.virustotal.com/gui/domain/adeal4u.co/details,,45.56.79.23,adeal4u.co
1595945662000,2020-07-28T16:14:22+00:00,VT_Domain_to_ip,Domain adeal4u.co was resolving to 45.79.19.196,https://www.amnesty.org/en/latest/research/2021/07/forensic-methodology-report-how-to-catch-nso-groups-pegasus/,NSO,https://www.virustotal.com/gui/domain/adeal4u.co/details,,45.79.19.196,adeal4u.co
1622271931000,2021-05-29T09:05:31+00:00,VT_Domain_to_ip,Domain adeal4u.co was resolving to 72.14.178.174,https://www.amnesty.org/en/latest/research/2021/07/forensic-methodology-report-how-to-catch-nso-groups-pegasus/,NSO,https://www.virustotal.com/gui/domain/adeal4u.co/details,,72.14.178.174,adeal4u.co
1622271931000,2021-05-29T09:05:31+00:00,VT_Domain_to_ip,Domain adeal4u.co was resolving to 72.14.185.43,https://www.amnesty.org/en/latest/research/2021/07/forensic-methodology-report-how-to-catch-nso-groups-pegasus/,NSO,https://www.virustotal.com/gui/domain/adeal4u.co/details,,72.14.185.43,adeal4u.co
1595945663000,2020-07-28T16:14:23+00:00,VT_Domain_to_ip,Domain adeal4u.co was resolving to 96.126.123.244,https://www.amnesty.org/en/latest/research/2021/07/forensic-methodology-report-how-to-catch-nso-groups-pegasus/,NSO,https://www.virustotal.com/gui/domain/adeal4u.co/details,,96.126.123.244,adeal4u.co
1574240636000,2019-11-20T10:03:56+00:00,VT_Domain_to_ip,Domain ad-generator.net was resolving to 162.255.119.132,https://www.amnesty.org/en/latest/research/2021/07/forensic-methodology-report-how-to-catch-nso-groups-pegasus/,NSO,https://www.virustotal.com/gui/domain/ad-generator.net/details,,162.255.119.132,ad-generator.net
1578290729000,2020-01-06T07:05:29+00:00,VT_Domain_to_ip,Domain ad-generator.net was resolving to 162.255.119.254,https://www.amnesty.org/en/latest/research/2021/07/forensic-methodology-report-how-to-catch-nso-groups-pegasus/,NSO,https://www.virustotal.com/gui/domain/ad-generator.net/details,,162.255.119.254,ad-generator.net
1488668400000,2017-03-05T00:00:00+00:00,VT_Domain_to_ip,Domain adjust-local-settings.com was resolving to 204.11.56.48,https://www.amnesty.org/en/latest/research/2021/07/forensic-methodology-report-how-to-catch-nso-groups-pegasus/,NSO,https://www.virustotal.com/gui/domain/adjust-local-settings.com/details,,204.11.56.48,adjust-local-settings.com
1521403557000,2018-03-18T21:05:57+00:00,VT_Domain_to_ip,Domain adjust-local-settings.com was resolving to 208.91.197.46,https://www.amnesty.org/en/latest/research/2021/07/forensic-methodology-report-how-to-catch-nso-groups-pegasus/,NSO,https://www.virustotal.com/gui/domain/adjust-local-settings.com/details,,208.91.197.46,adjust-local-settings.com
1449702000000,2015-12-10T00:00:00+00:00,VT_Domain_to_ip,Domain adjust-local-settings.com was resolving to 46.101.119.3,https://www.amnesty.org/en/latest/research/2021/07/forensic-methodology-report-how-to-catch-nso-groups-pegasus/,NSO,https://www.virustotal.com/gui/domain/adjust-local-settings.com/details,,46.101.119.3,adjust-local-settings.com
1437948000000,2015-07-27T00:00:00+00:00,VT_Domain_to_ip,Domain adjustlocalsettings.net was resolving to 192.64.119.244,https://www.amnesty.org/en/latest/research/2021/07/forensic-methodology-report-how-to-catch-nso-groups-pegasus/,NSO,https://www.virustotal.com/gui/domain/adjustlocalsettings.net/details,,192.64.119.244,adjustlocalsettings.net
1438207200000,2015-07-30T00:00:00+00:00,VT_Domain_to_ip,Domain adjustlocalsettings.net was resolving to 23.23.88.25,https://www.amnesty.org/en/latest/research/2021/07/forensic-methodology-report-how-to-catch-nso-groups-pegasus/,NSO,https://www.virustotal.com/gui/domain/adjustlocalsettings.net/details,,23.23.88.25,adjustlocalsettings.net
1533691651000,2018-08-08T03:27:31+00:00,VT_Domain_to_ip,Domain adscreator.net was resolving to 151.106.5.163,https://www.amnesty.org/en/latest/research/2021/07/forensic-methodology-report-how-to-catch-nso-groups-pegasus/,NSO,https://www.virustotal.com/gui/domain/adscreator.net/details,,151.106.5.163,adscreator.net
1532038737000,2018-07-20T00:18:57+00:00,VT_Domain_to_ip,Domain adscreator.net was resolving to 151.106.5.164,https://www.amnesty.org/en/latest/research/2021/07/forensic-methodology-report-how-to-catch-nso-groups-pegasus/,NSO,https://www.virustotal.com/gui/domain/adscreator.net/details,,151.106.5.164,adscreator.net
1533045111000,2018-07-31T15:51:51+00:00,VT_Domain_to_ip,Domain adscreator.net was resolving to 151.106.5.165,https://www.amnesty.org/en/latest/research/2021/07/forensic-methodology-report-how-to-catch-nso-groups-pegasus/,NSO,https://www.virustotal.com/gui/domain/adscreator.net/details,,151.106.5.165,adscreator.net
1533010408000,2018-07-31T06:13:28+00:00,VT_Domain_to_ip,Domain adscreator.net was resolving to 151.106.5.166,https://www.amnesty.org/en/latest/research/2021/07/forensic-methodology-report-how-to-catch-nso-groups-pegasus/,NSO,https://www.virustotal.com/gui/domain/adscreator.net/details,,151.106.5.166,adscreator.net
1532438876000,2018-07-24T15:27:56+00:00,VT_Domain_to_ip,Domain adscreator.net was resolving to 151.106.5.167,https://www.amnesty.org/en/latest/research/2021/07/forensic-methodology-report-how-to-catch-nso-groups-pegasus/,NSO,https://www.virustotal.com/gui/domain/adscreator.net/details,,151.106.5.167,adscreator.net
1533021174000,2018-07-31T09:12:54+00:00,VT_Domain_to_ip,Domain adscreator.net was resolving to 151.106.5.168,https://www.amnesty.org/en/latest/research/2021/07/forensic-methodology-report-how-to-catch-nso-groups-pegasus/,NSO,https://www.virustotal.com/gui/domain/adscreator.net/details,,151.106.5.168,adscreator.net
1531825741000,2018-07-17T13:09:01+00:00,VT_Domain_to_ip,Domain adscreator.net was resolving to 151.106.5.169,https://www.amnesty.org/en/latest/research/2021/07/forensic-methodology-report-how-to-catch-nso-groups-pegasus/,NSO,https://www.virustotal.com/gui/domain/adscreator.net/details,,151.106.5.169,adscreator.net
1531827758000,2018-07-17T13:42:38+00:00,VT_Domain_to_ip,Domain adscreator.net was resolving to 151.106.5.170,https://www.amnesty.org/en/latest/research/2021/07/forensic-methodology-report-how-to-catch-nso-groups-pegasus/,NSO,https://www.virustotal.com/gui/domain/adscreator.net/details,,151.106.5.170,adscreator.net
1532438874000,2018-07-24T15:27:54+00:00,VT_Domain_to_ip,Domain adscreator.net was resolving to 151.106.5.171,https://www.amnesty.org/en/latest/research/2021/07/forensic-methodology-report-how-to-catch-nso-groups-pegasus/,NSO,https://www.virustotal.com/gui/domain/adscreator.net/details,,151.106.5.171,adscreator.net
1534117283000,2018-08-13T01:41:23+00:00,VT_Domain_to_ip,Domain adscreator.net was resolving to 151.106.5.172,https://www.amnesty.org/en/latest/research/2021/07/forensic-methodology-report-how-to-catch-nso-groups-pegasus/,NSO,https://www.virustotal.com/gui/domain/adscreator.net/details,,151.106.5.172,adscreator.net
